Bytes,Etype_2048,Etype_2054,Proto_1,Proto_0,Proto_6,SrcPort,DstPort,Label
0.08045977011494253,True,False,False,False,True,0.6576943617914092,0.0012207217517357137,1
0.0,True,False,False,False,True,0.0012207217517357137,0.5686427100022888,1
0.14942528735632185,True,False,False,False,True,0.6267490653849088,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5867399099717708,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.877759975585565,1
1.0,True,False,False,False,True,0.6772259098191806,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.7732356755931945,1
0.08045977011494253,True,False,False,False,True,0.6878767071030747,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6270847638666361,1
0.08045977011494253,True,False,False,False,True,0.0012207217517357137,0.742748149843595,1
0.09770114942528736,True,False,False,False,True,0.6316014343480583,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6068207827878233,1
0.09770114942528736,True,False,False,False,True,0.9164873731593804,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.0012207217517357137,0.6089570458533607,1
0.08045977011494253,True,False,False,False,True,0.0012207217517357137,0.5949187457084001,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.660715648126955,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.9263447013046464,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.8308232242313268,1
0.034482758620689655,True,False,False,False,True,0.5597619592584115,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.6481116960402838,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6092317082475013,1
0.034482758620689655,True,False,False,False,True,0.6585793850614176,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5189898527504387,1
0.034482758620689655,True,False,False,False,True,0.8897840848401617,0.0012207217517357137,1
0.0,True,False,False,False,True,0.0012207217517357137,0.5965667200732433,1
0.08045977011494253,True,False,False,False,True,0.8137331197070268,0.0012207217517357137,1
0.15517241379310345,True,False,False,False,True,0.7031052109559777,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.9306172274357214,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6119478141451133,1
0.09770114942528736,True,False,False,False,True,0.676401922636759,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.7021896696421759,1
0.21839080459770116,True,False,False,True,False,0.0,0.0,1
0.034482758620689655,True,False,False,False,True,0.9255512321660182,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.0012207217517357137,0.6344396124208438,1
0.09195402298850575,True,False,False,False,True,0.5359578850995651,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.7702143892576486,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5349202716105897,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5470969710841536,1
0.0,True,False,False,False,True,0.0012207217517357137,0.9151750972762646,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5284809643701839,1
0.14942528735632185,True,False,False,False,True,0.7515068284122988,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.7240100709544518,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6623941405355916,1
0.0,True,False,False,False,True,0.0012207217517357137,0.8892957961394674,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.593514915693904,1
0.034482758620689655,True,False,False,False,True,0.6847333485923552,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5923247119859617,1
0.08045977011494253,True,False,False,False,True,0.0012207217517357137,0.6245822842755779,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5011978332188907,1
0.034482758620689655,True,False,False,False,True,0.6487220569161517,0.0012207217517357137,1
0.15517241379310345,True,False,False,False,True,0.6920576791027695,0.0012207217517357137,1
0.0,True,False,False,False,True,0.0012207217517357137,0.7441824979018845,1
0.08045977011494253,True,False,False,False,True,0.7336537727931639,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.6033722438391699,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.5831692988479439,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.5041886015106432,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.7224536507209888,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.6305638208590829,0.0012207217517357137,1
0.14942528735632185,True,False,False,False,True,0.706462195773251,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6614175631342031,1
0.08045977011494253,True,False,False,False,True,0.7284962233920805,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.9200885023270008,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.9018081940947585,1
0.08045977011494253,True,False,False,False,True,0.7150377660791943,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.5112077515831235,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.829358358129244,1
0.21839080459770116,True,False,False,True,False,0.0,0.0,1
0.034482758620689655,True,False,False,False,True,0.9074540321965362,0.0012207217517357137,1
0.14942528735632185,True,False,False,False,True,0.7109178301670863,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.7071030746929122,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.5383077744716563,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.7177233539330129,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.7179369802395666,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.7031662470435646,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.7129625391012436,1
0.034482758620689655,True,False,False,False,True,0.5123979552910658,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.6113984893568323,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6318760967421988,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.9112687876707103,1
0.09770114942528736,True,False,False,False,True,0.6081025406271457,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.6585793850614176,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.718272678721294,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6499427786678874,1
0.09770114942528736,True,False,False,False,True,0.6692912184328984,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5011062790875105,1
0.08045977011494253,True,False,False,False,True,0.7216601815823606,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.8596932936598765,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.9011367971313039,1
0.09770114942528736,True,False,False,False,True,0.55039291981384,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.8247196154726482,1
0.09770114942528736,True,False,False,False,True,0.9137407492179751,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.518074311436637,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.8526131074998092,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6727092393377585,1
0.08045977011494253,True,False,False,False,True,0.6785992217898833,0.0012207217517357137,1
0.15517241379310345,True,False,False,False,True,0.5825894560158694,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.8763561455710689,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.591958495460441,1
0.15517241379310345,True,False,False,False,True,0.6479896238651103,0.0012207217517357137,1
0.09195402298850575,True,False,False,False,True,0.6406042572671091,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5041886015106432,1
0.09770114942528736,True,False,False,False,True,0.67182421606775,0.0012207217517357137,1
0.0,True,False,False,False,True,0.0012207217517357137,0.761242084382391,1
0.21839080459770116,True,False,False,True,False,0.0,0.0,1
0.034482758620689655,True,False,False,False,True,0.5997100785839627,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.8984512092774853,0.0012207217517357137,1
0.0,True,False,False,False,True,0.0012207217517357137,0.6795452811474785,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6038300144960708,1
0.14367816091954022,True,False,False,False,True,0.7182421606775006,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.6504310673685817,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5603112840466926,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.6392919813839932,1
0.034482758620689655,True,False,False,False,True,0.6975204089417868,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.7168688487067979,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.6273289082169833,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.717418173495079,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.8531624322880903,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.512184328984512,1
0.0,True,False,False,False,True,0.0012207217517357137,0.5795071335927368,1
0.08045977011494253,True,False,False,False,True,0.7162279697871367,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.7325246051728084,1
0.14942528735632185,True,False,False,False,True,0.5789883268482491,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5733119707026779,1
0.08045977011494253,True,False,False,False,True,0.6348058289463645,0.0012207217517357137,1
0.09770114942528736,True,False,False,False,True,0.518776226443885,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.8137636377508202,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.5585412375066758,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.7311207751583123,1
1.0,True,False,False,False,True,0.5885709925993744,0.0012207217517357137,1
0.14942528735632185,True,False,False,False,True,0.5732204165712977,0.0012207217517357137,1
0.15517241379310345,True,False,False,False,True,0.7360036621652553,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.5897001602197299,0.0012207217517357137,1
0.0,True,False,False,False,True,0.0012207217517357137,0.7075303273060197,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.8916456855115588,1
0.09770114942528736,True,False,False,False,True,0.5901274128328374,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.5533836881055925,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.9115129320210574,1
0.034482758620689655,True,False,False,False,True,0.5419699397268635,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.572854200045777,1
0.08045977011494253,True,False,False,False,True,0.0012207217517357137,0.704051270313573,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.8732433051041428,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.9079423208972305,1
0.09770114942528736,True,False,False,False,True,0.8267338063630121,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.7089646753643092,0.0012207217517357137,1
0.0,True,False,False,False,True,0.0012207217517357137,0.6240634775310903,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5107499809262226,1
0.09770114942528736,True,False,False,False,True,0.677409018081941,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.0012207217517357137,0.829358358129244,1
0.0,True,False,False,False,True,0.0012207217517357137,0.7144884412909133,1
0.09770114942528736,True,False,False,False,True,0.9026626993209735,0.0012207217517357137,1
0.0,True,False,False,False,True,0.0012207217517357137,0.6290074006256199,1
0.034482758620689655,True,False,False,False,True,0.6389257648584725,0.0012207217517357137,1
0.15517241379310345,True,False,False,False,True,0.6497291523613337,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.9103532463569085,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.8820019836728465,1
0.08045977011494253,True,False,False,False,True,0.0012207217517357137,0.9131609063859006,1
0.034482758620689655,True,False,False,False,True,0.8523689631494621,0.0012207217517357137,1
0.08045977011494253,True,False,False,False,True,0.6641641870756084,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.0012207217517357137,0.5197528038452736,1
0.09770114942528736,True,False,False,False,True,0.562203402761883,0.0012207217517357137,1
0.034482758620689655,True,False,False,False,True,0.5579003585870146,0.0012207217517357137,1
